Código;Descrição;Descrição complementar;Grupo;Procedência;Unid;Preço min vnd (R$);Preço vnd (R$);Custo orç;% markup;Conv vnd;Conv cpr;Peso líq unitário (kg);Peso bruto unitário (kg);Descrição do grupo;Dentro do grupo (código);Dentro do grupo (descrição);Desenho;Revisão desenho;Moeda custo;Qt/vol;Preço cmp (R$);Estocagem;IPI (%);Tipo custo;Estoque mínimo;Ponto de ressuprimento;Lote mínimo;Lote múltiplo;Origem da mercadoria;Prazo de aquisição(dias);Número da FCI;GTIN;Criado em;GTIN unid tributável;Criado por;Alterado por;CEST;Alterado em;Origem da mercadoria;Tipo contábil;NCM;Estado;Observações;Observações técnicas;Endereço de estoque padrão
AC9325;CJ BAT 2140X140X28 REG C/BOR PET BRANCO TX - FURAÇÃO CAVILHA E MEIA ESQUADRIA P/PTA DE 60;;AC;Fabricado;CJ;;;59,11/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:40;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9324;KT PTA 2100X600X35X3-BAT 140/ALIZ 60X9 BRANCO UV - LAVABO - ESQ/WC - FECH SOPRANO ICARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:34;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9323;CAB BAT S4S 1200X160X28 REG PET PRETO LM TX-LS;;AC;Fabricado;PC;;;13,11/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:27;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9322;LAT BAT PIVOTANTE 2140X160X28 REG C/BOR PET PRETO LM TX-LS - P/PTA 35 MM;;AC;Fabricado;PC;;;24,39/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:22;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9321;CJ BAT PIVOTANTE 2140X160X28 REG C/BOR PET PRETO LM TX-LS - CAB 1200;;AC;Fabricado;CJ;;;83,35/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:20;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9320;PTA TERMOLAMINADA PIVOTANTE 2100X1000X35X6 PET PRETO - FURAÇÃO STAM ROLETE - FRISO USINADO IG01 DOIS LADOS;;AC;Fabricado;un;;;125,88/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:13;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9319;KT PTA PIVOT TERMO 2100X1000X35X6-BAT PIVOT 160/ALIZ 70X12 PET PRETO - ENTRADA - FECH ROLETE/PINO PIVOT-FRISO IG01 2 LD;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:09;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9318;KT PTA TERMO 2100X700X35X6-BAT 160/ALIZ 70X12 PET BCO DIAMANTE - ESQ/WC - WC SOCIA-FECH SOP ICARO/DOB SOBREPOR-FRISOIG01;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 09:05;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9317;KT PTA TERMO 2100X700X35X6-BAT 160/ALIZ 70X12 PET BCO DIAMANTE - DIR/WC - WC SUITE-FECH SOP ICARO/DOB SOBREPOR-FRISOIG01;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:56;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9316;KT PTA TERMO 2100X800X35X6-BAT 160/ALIZ 70X12 PET BCO DIAMANTE - DIR/EXT - QUARTO-FECH SOP ICARO/DOB SOBREPOR-FRISOIG01;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:44;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9315;KT PTA TERMO 2100X800X35X6-BAT 160/ALIZ 70X12 PET BCO DIAMANTE - ESQ/EXT - QUARTO-FECH SOP ICARO/DOB SOBREPOR-FRISOIG01;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:42;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9314;KT PTA TERMO 2080X800X35X6-BAT 160/ALIZ 70X12 PET BCO DIAMANTE - DIR/EXT - LAVAND -FECH SOP ICARO/DOB SOBREPOR-FRISOIG01;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:41;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9313;PTA TERMOLAMINADA 2080X800X35X6 BCO PET DIAMANTE C/FRISO IG01 DOIS LADOS - FURAÇÃO SOPRANO ÍCARO WC;;AC;Fabricado;un;;;125,88/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:40;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9312;PTA TERMOLAMINADA 2080X800X35X6 BCO PET DIAMANTE C/FRISO IG01 DOIS LADOS - FURAÇÃO SOPRANO ÍCARO EXT;;AC;Fabricado;un;;;125,88/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:31;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9311;KT PTA TERMO 2080X800X35X6-BAT 160/ALIZ 70X12 PET BCO DIAMANTE - ESQ/WC - LAVABO -FECH SOP ICARO/DOB SOBREPOR-FRISOIG01;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:31;;Iguatamir/Pedro;Iguatamir/Pedro;;08/02/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9310;PTA BONDOOR CORRER 2100X1000X35X3 PET BRANCO DIAMANTE - FURAÇÃO CONFORME AMOSTRA DO CLIENTE;;AC;Fabricado;un;;;119,54/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:09;;Iguatamir/Pedro;Iguatamir/Pedro;;08/09/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9309;KT PTA CORRER BONDOOR 2100X1000X35X3-BAT CORR 180/ ALIZ CORR 70X15 (45º) PET BCO DIAMANTE - FECH AMOSTRA CLIENTE;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:08;;Iguatamir/Pedro;Iguatamir/Pedro;;08/02/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9308;PTA BONDOOR 2100X900X35X3 PET BRANCO DIAMANTE  - FECHADURA CLIENTE;;AC;Fabricado;un;;;106,27/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:07;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9307;KT PTA BONDOOR 2100X900X35X3-BAT 160/ALIZ 70X15 PET BCO DIAMANTE - DIR/INT - FECH CLIENTE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:06;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9306;KT PTA BONDOOR 2100X800X35X3-BAT 160/ALIZ 70X15 PET BCO DIAMANTE - ESQ/INT - FECH CLIENTE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:06;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9305;KT PTA BONDOOR 2100X800X35X3-BAT 160/ALIZ 70X15 PET BCO DIAMANTE - DIR/INT - FECH CLIENTE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:05;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9304;KT PTA BONDOOR 2100X800X35X3-BAT 180/ALIZ 70X15 PET BCO DIAMANTE - DIR/INT - FECH CLIENTE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 08:00;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9303;KT PTA BONDOOR 2100X700X35X3-BAT 180/ALIZ 70X15 PET BCO DIAMANTE - DIR/WC - FECH CLIENTE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 07:51;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9302;KT PTA BONDOOR 2100X800X35X3-BAT 160/ALIZ 70X15 RENOLITE PRETO - ESQ/INT - FECH CLIENTE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 07:48;;Iguatamir/Pedro;Iguatamir/Pedro;;08/02/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9301;KT PTA BONDOOR 2100X800X35X3-BAT 180/ALIZ 70X15 RENOLITE PRETO - DIR/WC - FECH CLIENTE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/02/2023 07:46;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9300;CAB ALIZAR 1100X70X15X60 REG RENOLITE PRETO SP BLACK;;AC;Fabricado;PC;;;4,49/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;07/02/2023 13:41;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9299;CAB ALIZAR 1100X70X15X10 REG RENOLITE PRETO SP BLACK;;AC;Fabricado;PC;;;3,49/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;07/02/2023 13:41;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9298;LAT ALIZAR 2240X70X15X60 REG RENOLITE PRETO SP BLACK;;AC;Fabricado;PC;;;10,03/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;07/02/2023 13:35;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9297;LAT ALIZAR 2240X70X15X10 REG RENOLITE PRETO SP BLACK;;AC;Fabricado;PC;;;7,97/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;07/02/2023 13:35;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9296;CJ ALIZAR 2240X70X15X60 REG RENOLITE PRETO SP BLACK;;AC;Fabricado;CJ;;;24,55/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;07/02/2023 13:31;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9295;CJ ALIZAR 2240X70X15X10 REG RENOLITE PRETO SP BLACK;;AC;Fabricado;CJ;;;19,43/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;07/02/2023 13:31;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9294;PTA 2100X800X35X3 RENOLITE PRETO SP BLACK - FURAÇÃO CONFORME AMOSTRA DO CLIENTE - C/MIOLO BONDOOR;;AC;Fabricado;un;;;143,75/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;07/02/2023 13:29;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9293;PTA 2100X800X35X6 WENGUE SUPREMA - SEM FURAÇÃO;;AC;Fabricado;un;;;106,27/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;02/02/2023 14:05;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9292;LAT ALIZAR 2800X70X12X60 REG PET CINZA - ALTURA ESPECIAL;;AC;Fabricado;PC;;;8,03/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;02/02/2023 13:17;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9291;LAT ALIZAR 2800X70X12X10 REG PET CINZA - ALTURA ESPECIAL;;AC;Fabricado;PC;;;7,05/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;02/02/2023 13:17;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9290;LAT ALIZAR 2700X90X12X10 REG PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;8,03/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:56;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9289;LAT ALIZAR 2700X70X12X10 REG PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;7,05/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:55;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9288;LAT ALIZAR 2700X90X12X60 REG PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;8,03/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:53;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9287;LAT ALIZAR 2700X70X12X60 REG PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;8,03/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:52;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9286;CJ ALIZAR CORRER IGM 2700X70X12X10X60 PET CINZA - CAB 1100 - ALTURA ESPECIAL;;AC;Fabricado;CJ;;;80,86/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:52;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9285;LAT BAT 2700X195X28 REG S/BOR REB 41 PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;20,82/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:48;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9284;LAT BAT S4S 2700X140X28 REG PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;20,91/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:45;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9283;CJ BAT CORRER IGM 2700X140X28 REG PET CINZA - CAB 1050 - ALTURA ESPECIAL;;AC;Fabricado;CJ;;;65,40/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:45;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9282;LAT BAT 2700X175X28 REG S/BOR REB 41 PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;20,82/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:43;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9281;LAT BAT S4S 2700X120X28 REG PET CINZA - COMP. CORRER - ALTURA ESPECIAL;;AC;Fabricado;PC;;;20,91/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:42;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9280;CJ BAT CORRER IGM 2700X120X28 REG PET CINZA - CAB 1050;;AC;Fabricado;CJ;;;65,40/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:41;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9279;LAT BAT 2700X220X28 REG C/BORR PET CINZA - ALTURA ESPECIAL;;AC;Fabricado;PC;;;26,79/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:36;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9278;CJ BAT 2700X220X28 REG C/BOR PET CINZA - CAB 1000 - ALTURA ESPECIAL;;AC;Fabricado;CJ;;;86,86/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:34;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9277;LAT BAT 2700X180X28 REG C/BOR PET CINZA - ALTURA ESPECIAL;;AC;Fabricado;PC;;;30,13/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:19;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9276;CJ BAT 2700X180X28 REG C/BOR PET CINZA - CAB 1000 - ALTURA ESPECIAL;;AC;Fabricado;CJ;;;75,02/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:06;;Samuel;Samuel;;19/03/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9275;LAT BAT 2700X160X28 REG C/BOR PET CINZA - ALTURA ESPECIAL;;AC;Fabricado;PC;;;26,79/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:04;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9274;CJ BAT 2700X160X28 REG C/BOR PET CINZA - CAB 1000 - ALTURA ESPECIAL;;AC;Fabricado;CJ;;;66,69/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 10:02;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9273;LAT BAT 2700X140X28 REG C/BOR PET CINZA - ALTURA ESPECIAL;;AC;Fabricado;PC;;;24,39/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 09:59;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9272;CJ BAT 2700X140X28 REG C/BOR PET CINZA - CAB 1000 - ALTURA ESPECIAL;;AC;Fabricado;CJ;;;83,35/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 09:57;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9271;PTA 2300X1000X35X6 PET CINZA - SEM FURAÇÃO;;AC;Fabricado;un;;;106,27/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 09:51;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9270;PTA 2300X900X35X6 PET CINZA - SEM FURAÇÃO;;AC;Fabricado;un;;;106,27/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 09:48;;Samuel;Samuel;;01/02/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9269;PTA 2300X800X35X6 PET CINZA - SEM FURAÇÃO;;AC;Fabricado;un;;;106,27/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 09:42;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9268;PTA 2100X1150X35X6 PET CAPUCCINO LM FJ-A - SEM FURAÇÃO;;AC;Fabricado;un;;;119,54/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;01/02/2023 09:21;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9267;BANDEIRA ALIZAR 600X1150X6X60 FLEXILAM URBAN;;AC;Fabricado;PC;;;26,79/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;24/01/2023 16:33;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9266;BANDEIRA ALIZAR 600X1150X6X10 FLEXILAM URBAN;;AC;Fabricado;PC;;;26,79/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;24/01/2023 16:33;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9265;LAT ALIZAR 2700X80X12X60 REG FLEXILAM URBAN - ALTURA ESPECIAL;;AC;Fabricado;PC;;;9,17/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;24/01/2023 16:02;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9264;CAB ALIZAR 1100X100X9X60 REG FLEXILAM URBAN;;AC;Fabricado;PC;;;5,64/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;24/01/2023 16:01;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC9263;CAB ALIZAR 1100X100X9X10 REG FLEXILAM URBAN;;AC;Fabricado;PC;;;4,20/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;24/01/2023 15:55;;Samuel;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
